SPEI12(t-1),SPEI12(t-2),SPEI12(t-3),SPEI12
-1.020962735,-0.562265014,-0.569478104,-0.591203495
-0.591203495,-1.020962735,-0.562265014,-0.318873275
-0.318873275,-0.591203495,-1.020962735,0.918731331
0.918731331,-0.318873275,-0.591203495,0.939147744
0.939147744,0.918731331,-0.318873275,1.087109089
1.087109089,0.939147744,0.918731331,1.473395943
1.473395943,1.087109089,0.939147744,1.576416161
1.576416161,1.473395943,1.087109089,1.269477924
1.269477924,1.576416161,1.473395943,1.064794722
1.064794722,1.269477924,1.576416161,1.163742963
1.163742963,1.064794722,1.269477924,1.140985073
1.140985073,1.163742963,1.064794722,1.264965605
1.264965605,1.140985073,1.163742963,0.733692469
0.733692469,1.264965605,1.140985073,0.844336152
0.844336152,0.733692469,1.264965605,-0.3158931
-0.3158931,0.844336152,0.733692469,-0.520260645
-0.520260645,-0.3158931,0.844336152,-0.508836844
-0.508836844,-0.520260645,-0.3158931,-0.846755779
-0.846755779,-0.508836844,-0.520260645,-0.75662861
-0.75662861,-0.846755779,-0.508836844,-0.424597644
-0.424597644,-0.75662861,-0.846755779,0.073875436
0.073875436,-0.424597644,-0.75662861,0.311114821
0.311114821,0.073875436,-0.424597644,0.586458262
0.586458262,0.311114821,0.073875436,0.905209331
0.905209331,0.586458262,0.311114821,1.628785344
1.628785344,0.905209331,0.586458262,1.262937792
1.262937792,1.628785344,0.905209331,1.53612777
1.53612777,1.262937792,1.628785344,1.81486372
1.81486372,1.53612777,1.262937792,1.725104773
1.725104773,1.81486372,1.53612777,1.519371467
1.519371467,1.725104773,1.81486372,1.407562466
1.407562466,1.519371467,1.725104773,1.675113066
1.675113066,1.407562466,1.519371467,1.797719825
1.797719825,1.675113066,1.407562466,1.803671106
1.803671106,1.797719825,1.675113066,1.275976261
1.275976261,1.803671106,1.797719825,0.790836044
0.790836044,1.275976261,1.803671106,0.317900658
0.317900658,0.790836044,1.275976261,0.448915118
0.448915118,0.317900658,0.790836044,-0.106820085
-0.106820085,0.448915118,0.317900658,0.094234861
0.094234861,-0.106820085,0.448915118,-0.211598664
-0.211598664,0.094234861,-0.106820085,0.287988114
0.287988114,-0.211598664,0.094234861,0.475939619
0.475939619,0.287988114,-0.211598664,-0.318246816
-0.318246816,0.475939619,0.287988114,-1.134402276
-1.134402276,-0.318246816,0.475939619,-1.576783225
-1.576783225,-1.134402276,-0.318246816,-1.191859109
-1.191859109,-1.576783225,-1.134402276,-1.069433173
-1.069433173,-1.191859109,-1.576783225,-1.325009223
-1.325009223,-1.069433173,-1.191859109,-1.463893973
-1.463893973,-1.325009223,-1.069433173,-1.469950222
-1.469950222,-1.463893973,-1.325009223,-0.956667634
-0.956667634,-1.469950222,-1.463893973,0.498545509
0.498545509,-0.956667634,-1.469950222,0.254087867
0.254087867,0.498545509,-0.956667634,0.038082125
0.038082125,0.254087867,0.498545509,0.354366622
0.354366622,0.038082125,0.254087867,0.267717009
0.267717009,0.354366622,0.038082125,0.903922989
0.903922989,0.267717009,0.354366622,0.740712269
0.740712269,0.903922989,0.267717009,0.818278122
0.818278122,0.740712269,0.903922989,0.752839675
0.752839675,0.818278122,0.740712269,0.586370439
0.586370439,0.752839675,0.818278122,0.781356884
0.781356884,0.586370439,0.752839675,-0.214426523
-0.214426523,0.781356884,0.586370439,-1.502069276
-1.502069276,-0.214426523,0.781356884,-1.675092235
-1.675092235,-1.502069276,-0.214426523,-1.55486417
-1.55486417,-1.675092235,-1.502069276,-1.383593958
-1.383593958,-1.55486417,-1.675092235,-1.040682523
-1.040682523,-1.383593958,-1.55486417,-1.506566293
-1.506566293,-1.040682523,-1.383593958,-1.392366755
-1.392366755,-1.506566293,-1.040682523,-1.228976527
-1.228976527,-1.392366755,-1.506566293,-1.127180714
-1.127180714,-1.228976527,-1.392366755,-0.720599411
-0.720599411,-1.127180714,-1.228976527,-0.496824613
-0.496824613,-0.720599411,-1.127180714,-0.059522441
-0.059522441,-0.496824613,-0.720599411,0.621236603
0.621236603,-0.059522441,-0.496824613,0.736097208
0.736097208,0.621236603,-0.059522441,0.948181459
0.948181459,0.736097208,0.621236603,0.802113781
0.802113781,0.948181459,0.736097208,0.711714969
0.711714969,0.802113781,0.948181459,1.123720257
1.123720257,0.711714969,0.802113781,1.35086842
1.35086842,1.123720257,0.711714969,1.347349377
1.347349377,1.35086842,1.123720257,1.38735499
1.38735499,1.347349377,1.35086842,1.419194373
1.419194373,1.38735499,1.347349377,1.351839325
1.351839325,1.419194373,1.38735499,1.343488366
1.343488366,1.351839325,1.419194373,0.548634413
0.548634413,1.343488366,1.351839325,0.847372408
0.847372408,0.548634413,1.343488366,0.147157873
0.147157873,0.847372408,0.548634413,0.225767949
0.225767949,0.147157873,0.847372408,-0.003359082
-0.003359082,0.225767949,0.147157873,-0.525318489
-0.525318489,-0.003359082,0.225767949,-0.965952753
-0.965952753,-0.525318489,-0.003359082,-1.236974236
-1.236974236,-0.965952753,-0.525318489,-1.302652399
-1.302652399,-1.236974236,-0.965952753,-1.478130563
-1.478130563,-1.302652399,-1.236974236,-1.499304088
-1.499304088,-1.478130563,-1.302652399,-1.725267292
-1.725267292,-1.499304088,-1.478130563,-1.258150621
-1.258150621,-1.725267292,-1.499304088,-1.128753258
-1.128753258,-1.258150621,-1.725267292,-0.679072699
-0.679072699,-1.128753258,-1.258150621,-1.196191873
-1.196191873,-0.679072699,-1.128753258,-0.465007035
-0.465007035,-1.196191873,-0.679072699,-0.6258767
-0.6258767,-0.465007035,-1.196191873,-0.116644374
-0.116644374,-0.6258767,-0.465007035,-0.313312989
-0.313312989,-0.116644374,-0.6258767,-0.459772595
-0.459772595,-0.313312989,-0.116644374,-0.375225814
-0.375225814,-0.459772595,-0.313312989,-0.640192532
-0.640192532,-0.375225814,-0.459772595,0.16327396
0.16327396,-0.640192532,-0.375225814,-0.09773706
-0.09773706,0.16327396,-0.640192532,-0.410111041
-0.410111041,-0.09773706,0.16327396,-0.708873486
-0.708873486,-0.410111041,-0.09773706,-0.893809478
-0.893809478,-0.708873486,-0.410111041,-1.762084747
-1.762084747,-0.893809478,-0.708873486,-0.894789316
-0.894789316,-1.762084747,-0.893809478,-0.997317992
-0.997317992,-0.894789316,-1.762084747,-0.354382339
-0.354382339,-0.997317992,-0.894789316,-0.189626087
-0.189626087,-0.354382339,-0.997317992,-0.294471519
-0.294471519,-0.189626087,-0.354382339,-0.461783768
-0.461783768,-0.294471519,-0.189626087,-0.829557315
-0.829557315,-0.461783768,-0.294471519,-1.125951888
-1.125951888,-0.829557315,-0.461783768,-1.281328254
-1.281328254,-1.125951888,-0.829557315,-1.072920456
-1.072920456,-1.281328254,-1.125951888,-1.333826671
-1.333826671,-1.072920456,-1.281328254,-1.258948643
-1.258948643,-1.333826671,-1.072920456,-2.064527982
-2.064527982,-1.258948643,-1.333826671,-2.198310609
-2.198310609,-2.064527982,-1.258948643,-2.67957713
-2.67957713,-2.198310609,-2.064527982,-2.375207245
-2.375207245,-2.67957713,-2.198310609,-1.903407701
-1.903407701,-2.375207245,-2.67957713,-1.471504754
-1.471504754,-1.903407701,-2.375207245,-2.059499268
-2.059499268,-1.471504754,-1.903407701,-1.915071866
-1.915071866,-2.059499268,-1.471504754,-2.002490781
-2.002490781,-1.915071866,-2.059499268,-2.061747387
-2.061747387,-2.002490781,-1.915071866,-1.80956397
-1.80956397,-2.061747387,-2.002490781,-0.749606712
-0.749606712,-1.80956397,-2.061747387,-0.915008185
-0.915008185,-0.749606712,-1.80956397,-0.249065203
-0.249065203,-0.915008185,-0.749606712,-0.012187497
-0.012187497,-0.249065203,-0.915008185,-0.398324893
-0.398324893,-0.012187497,-0.249065203,0.282519584
0.282519584,-0.398324893,-0.012187497,-0.132539246
-0.132539246,0.282519584,-0.398324893,0.233432253
0.233432253,-0.132539246,0.282519584,0.446565917
0.446565917,0.233432253,-0.132539246,0.882891152
0.882891152,0.446565917,0.233432253,0.846151731
0.846151731,0.882891152,0.446565917,0.727892739
0.727892739,0.846151731,0.882891152,-0.027162604
-0.027162604,0.727892739,0.846151731,0.225301939
0.225301939,-0.027162604,0.727892739,-0.438795806
-0.438795806,0.225301939,-0.027162604,0.229102379
0.229102379,-0.438795806,0.225301939,0.259487182
0.259487182,0.229102379,-0.438795806,-0.247538844
-0.247538844,0.259487182,0.229102379,0.06224268
0.06224268,-0.247538844,0.259487182,0.383328881
0.383328881,0.06224268,-0.247538844,0.149190679
0.149190679,0.383328881,0.06224268,-0.012460694
-0.012460694,0.149190679,0.383328881,-0.074357316
-0.074357316,-0.012460694,0.149190679,-0.376192331
-0.376192331,-0.074357316,-0.012460694,-0.177180349
-0.177180349,-0.376192331,-0.074357316,-0.233975925
-0.233975925,-0.177180349,-0.376192331,-0.237148928
-0.237148928,-0.233975925,-0.177180349,-0.508966669
-0.508966669,-0.237148928,-0.233975925,-0.282811415
-0.282811415,-0.508966669,-0.237148928,-0.51040235
-0.51040235,-0.282811415,-0.508966669,-0.030271514
-0.030271514,-0.51040235,-0.282811415,-0.56924365
-0.56924365,-0.030271514,-0.51040235,-0.973293304
-0.973293304,-0.56924365,-0.030271514,-0.005562134
-0.005562134,-0.973293304,-0.56924365,0.350566746
0.350566746,-0.005562134,-0.973293304,0.716836333
0.716836333,0.350566746,-0.005562134,0.346892341
0.346892341,0.716836333,0.350566746,0.304753639
0.304753639,0.346892341,0.716836333,0.673380773
0.673380773,0.304753639,0.346892341,0.704339931
0.704339931,0.673380773,0.304753639,0.814144509
0.814144509,0.704339931,0.673380773,0.739842508
0.739842508,0.814144509,0.704339931,0.063788991
0.063788991,0.739842508,0.814144509,0.717305662
0.717305662,0.063788991,0.739842508,0.935234905
0.935234905,0.717305662,0.063788991,-0.132167611
-0.132167611,0.935234905,0.717305662,-0.305784413
-0.305784413,-0.132167611,0.935234905,-0.226192554
-0.226192554,-0.305784413,-0.132167611,-0.213527992
-0.213527992,-0.226192554,-0.305784413,-0.377247702
-0.377247702,-0.213527992,-0.226192554,-0.66993285
-0.66993285,-0.377247702,-0.213527992,-0.991203372
-0.991203372,-0.66993285,-0.377247702,-1.463533817
-1.463533817,-0.991203372,-0.66993285,-1.345875074
-1.345875074,-1.463533817,-0.991203372,-0.323111363
-0.323111363,-1.345875074,-1.463533817,-1.144304572
-1.144304572,-0.323111363,-1.345875074,-1.302043087
-1.302043087,-1.144304572,-0.323111363,-1.279738245
-1.279738245,-1.302043087,-1.144304572,-1.552560625
-1.552560625,-1.279738245,-1.302043087,-1.642321493
-1.642321493,-1.552560625,-1.279738245,-1.332455773
-1.332455773,-1.642321493,-1.552560625,-1.232769218
-1.232769218,-1.332455773,-1.642321493,-0.966987564
-0.966987564,-1.232769218,-1.332455773,-0.566055417
-0.566055417,-0.966987564,-1.232769218,-0.686636007
-0.686636007,-0.566055417,-0.966987564,-0.75636278
-0.75636278,-0.686636007,-0.566055417,-1.511254564
-1.511254564,-0.75636278,-0.686636007,-1.484251449
-1.484251449,-1.511254564,-0.75636278,-1.455109072
-1.455109072,-1.484251449,-1.511254564,-1.173178244
-1.173178244,-1.455109072,-1.484251449,-0.612255764
-0.612255764,-1.173178244,-1.455109072,-0.768518821
-0.768518821,-0.612255764,-1.173178244,-0.301209644
-0.301209644,-0.768518821,-0.612255764,-0.037977713
-0.037977713,-0.301209644,-0.768518821,-0.15688661
-0.15688661,-0.037977713,-0.301209644,-0.243928808
-0.243928808,-0.15688661,-0.037977713,-0.406688368
-0.406688368,-0.243928808,-0.15688661,-0.478045227
-0.478045227,-0.406688368,-0.243928808,-0.804398033
-0.804398033,-0.478045227,-0.406688368,-0.76353745
-0.76353745,-0.804398033,-0.478045227,-0.442191667
-0.442191667,-0.76353745,-0.804398033,-0.587993318
-0.587993318,-0.442191667,-0.76353745,-0.253238544
-0.253238544,-0.587993318,-0.442191667,0.074548812
0.074548812,-0.253238544,-0.587993318,0.405789103
0.405789103,0.074548812,-0.253238544,0.0655195
0.0655195,0.405789103,0.074548812,-0.222072503
-0.222072503,0.0655195,0.405789103,-0.010238135
-0.010238135,-0.222072503,0.0655195,0.670413741
0.670413741,-0.010238135,-0.222072503,0.912951914
0.912951914,0.670413741,-0.010238135,0.762612234
0.762612234,0.912951914,0.670413741,0.853344691
0.853344691,0.762612234,0.912951914,0.147614802
0.147614802,0.853344691,0.762612234,0.017116809
0.017116809,0.147614802,0.853344691,-0.298884807
-0.298884807,0.017116809,0.147614802,-0.486298322
-0.486298322,-0.298884807,0.017116809,-0.828649633
-0.828649633,-0.486298322,-0.298884807,-0.494654296
-0.494654296,-0.828649633,-0.486298322,-0.285905376
-0.285905376,-0.494654296,-0.828649633,-0.653740696
-0.653740696,-0.285905376,-0.494654296,-0.873479438
-0.873479438,-0.653740696,-0.285905376,-1.130621437
-1.130621437,-0.873479438,-0.653740696,-1.016453217
-1.016453217,-1.130621437,-0.873479438,-0.212365983
-0.212365983,-1.016453217,-1.130621437,0.031908421
0.031908421,-0.212365983,-1.016453217,0.42841811
0.42841811,0.031908421,-0.212365983,0.870634508
0.870634508,0.42841811,0.031908421,0.878440678
0.878440678,0.870634508,0.42841811,0.98031549
0.98031549,0.878440678,0.870634508,0.502879034
0.502879034,0.98031549,0.878440678,1.356627166
1.356627166,0.502879034,0.98031549,1.124812331
1.124812331,1.356627166,0.502879034,1.040682595
1.040682595,1.124812331,1.356627166,1.083246453
1.083246453,1.040682595,1.124812331,1.415703563
1.415703563,1.083246453,1.040682595,0.242132118
0.242132118,1.415703563,1.083246453,0.068329682
0.068329682,0.242132118,1.415703563,-0.26805436
-0.26805436,0.068329682,0.242132118,-0.111235357
-0.111235357,-0.26805436,0.068329682,-0.244933966
-0.244933966,-0.111235357,-0.26805436,-0.566580057
-0.566580057,-0.244933966,-0.111235357,0.142048841
0.142048841,-0.566580057,-0.244933966,-0.927478584
-0.927478584,0.142048841,-0.566580057,-0.255468285
-0.255468285,-0.927478584,0.142048841,-0.554218294
-0.554218294,-0.255468285,-0.927478584,-0.638957633
-0.638957633,-0.554218294,-0.255468285,-0.947773995
-0.947773995,-0.638957633,-0.554218294,0.2273359
0.2273359,-0.947773995,-0.638957633,0.940261014
0.940261014,0.2273359,-0.947773995,0.814672685
0.814672685,0.940261014,0.2273359,0.53404514
0.53404514,0.814672685,0.940261014,0.597699626
0.597699626,0.53404514,0.814672685,0.423435313
0.423435313,0.597699626,0.53404514,0.182810298
0.182810298,0.423435313,0.597699626,0.50363604
0.50363604,0.182810298,0.423435313,0.532427279
0.532427279,0.50363604,0.182810298,0.919084244
0.919084244,0.532427279,0.50363604,0.905405038
0.905405038,0.919084244,0.532427279,1.018295014
1.018295014,0.905405038,0.919084244,0.609311325
0.609311325,1.018295014,0.905405038,0.411520838
0.411520838,0.609311325,1.018295014,0.366882976
0.366882976,0.411520838,0.609311325,0.767630191
0.767630191,0.366882976,0.411520838,0.789897953
0.789897953,0.767630191,0.366882976,1.219115814
1.219115814,0.789897953,0.767630191,1.105034309
1.105034309,1.219115814,0.789897953,1.092363245
1.092363245,1.105034309,1.219115814,0.680411516
0.680411516,1.092363245,1.105034309,0.682535333
0.682535333,0.680411516,1.092363245,0.517458408
0.517458408,0.682535333,0.680411516,0.324754426
0.324754426,0.517458408,0.682535333,-0.191627143
-0.191627143,0.324754426,0.517458408,-0.88973837
-0.88973837,-0.191627143,0.324754426,-0.764677601
-0.764677601,-0.88973837,-0.191627143,-1.228642325
-1.228642325,-0.764677601,-0.88973837,-1.017613129
-1.017613129,-1.228642325,-0.764677601,-1.512170582
-1.512170582,-1.017613129,-1.228642325,-0.713474102
-0.713474102,-1.512170582,-1.017613129,-1.019195949
-1.019195949,-0.713474102,-1.512170582,-1.180366679
-1.180366679,-1.019195949,-0.713474102,-0.980094567
-0.980094567,-1.180366679,-1.019195949,-1.052978042
-1.052978042,-0.980094567,-1.180366679,-0.860809517
-0.860809517,-1.052978042,-0.980094567,-0.829929997
-0.829929997,-0.860809517,-1.052978042,0.659812221
0.659812221,-0.829929997,-0.860809517,0.857084692
0.857084692,0.659812221,-0.829929997,1.83240833
1.83240833,0.857084692,0.659812221,1.916915694
1.916915694,1.83240833,0.857084692,2.057952892
2.057952892,1.916915694,1.83240833,1.694006581
1.694006581,2.057952892,1.916915694,1.637777909
1.637777909,1.694006581,2.057952892,1.98848402
1.98848402,1.637777909,1.694006581,1.700135582
1.700135582,1.98848402,1.637777909,1.910838149
1.910838149,1.700135582,1.98848402,2.00326973
2.00326973,1.910838149,1.700135582,2.158350731
2.158350731,2.00326973,1.910838149,1.689509596
1.689509596,2.158350731,2.00326973,1.653034498
