SPEI12(t-6),SPEI12(t-7),SPEI12(t-8),SPEI12
-0.899083154,-1.001583993,-1.132493084,-0.701016809
-0.522205752,-0.899083154,-1.001583993,-0.662223284
-0.966621805,-0.522205752,-0.899083154,-0.741841665
-0.735689202,-0.966621805,-0.522205752,-0.586424701
-0.80144927,-0.735689202,-0.966621805,-0.265333129
-0.563035493,-0.80144927,-0.735689202,-0.038144135
-0.701016809,-0.563035493,-0.80144927,-0.431494297
-0.662223284,-0.701016809,-0.563035493,-0.755848441
-0.741841665,-0.662223284,-0.701016809,-0.44851674
-0.586424701,-0.741841665,-0.662223284,-0.863225951
-0.265333129,-0.586424701,-0.741841665,-0.631882257
-0.038144135,-0.265333129,-0.586424701,-1.015620542
-0.431494297,-0.038144135,-0.265333129,-0.732865459
-0.755848441,-0.431494297,-0.038144135,-0.377534045
-0.44851674,-0.755848441,-0.431494297,-0.062625304
-0.863225951,-0.44851674,-0.755848441,-0.540109684
-0.631882257,-0.863225951,-0.44851674,-0.191860089
-1.015620542,-0.631882257,-0.863225951,-0.542517528
-0.732865459,-1.015620542,-0.631882257,-0.46835829
-0.377534045,-0.732865459,-1.015620542,-0.168766977
-0.062625304,-0.377534045,-0.732865459,-0.489589407
-0.540109684,-0.062625304,-0.377534045,-0.355427819
-0.191860089,-0.540109684,-0.062625304,-0.49902168
-0.542517528,-0.191860089,-0.540109684,-0.087070993
-0.46835829,-0.542517528,-0.191860089,-0.404443132
-0.168766977,-0.46835829,-0.542517528,-0.616847762
-0.489589407,-0.168766977,-0.46835829,-0.152010401
-0.355427819,-0.489589407,-0.168766977,-0.122850313
-0.49902168,-0.355427819,-0.489589407,-0.883388852
-0.087070993,-0.49902168,-0.355427819,-0.683336209
-0.404443132,-0.087070993,-0.49902168,-0.356665232
-0.616847762,-0.404443132,-0.087070993,-0.322872684
-0.152010401,-0.616847762,-0.404443132,0.578894882
-0.122850313,-0.152010401,-0.616847762,0.813798797
-0.883388852,-0.122850313,-0.152010401,0.812285732
-0.683336209,-0.883388852,-0.122850313,1.011173912
-0.356665232,-0.683336209,-0.883388852,0.999259636
-0.322872684,-0.356665232,-0.683336209,0.708786745
0.578894882,-0.322872684,-0.356665232,1.167604048
0.813798797,0.578894882,-0.322872684,1.286171736
0.812285732,0.813798797,0.578894882,1.257706382
1.011173912,0.812285732,0.813798797,1.245993698
0.999259636,1.011173912,0.812285732,1.42205394
0.708786745,0.999259636,1.011173912,1.282640485
1.167604048,0.708786745,0.999259636,0.797848635
1.286171736,1.167604048,0.708786745,0.762653319
1.257706382,1.286171736,1.167604048,0.839704473
1.245993698,1.257706382,1.286171736,0.653378963
1.42205394,1.245993698,1.257706382,0.86996743
1.282640485,1.42205394,1.245993698,1.402524315
0.797848635,1.282640485,1.42205394,1.013803767
0.762653319,0.797848635,1.282640485,0.895570997
0.839704473,0.762653319,0.797848635,1.557673382
0.653378963,0.839704473,0.762653319,1.564531316
0.86996743,0.653378963,0.839704473,1.333948597
1.402524315,0.86996743,0.653378963,1.23319157
1.013803767,1.402524315,0.86996743,1.085790005
0.895570997,1.013803767,1.402524315,0.944666979
1.557673382,0.895570997,1.013803767,0.773223161
1.564531316,1.557673382,0.895570997,0.392974432
1.333948597,1.564531316,1.557673382,0.670060676
1.23319157,1.333948597,1.564531316,0.622650781
1.085790005,1.23319157,1.333948597,0.455918496
0.944666979,1.085790005,1.23319157,0.688313109
0.773223161,0.944666979,1.085790005,0.219203889
0.392974432,0.773223161,0.944666979,0.627842515
0.670060676,0.392974432,0.773223161,0.950052275
0.622650781,0.670060676,0.392974432,1.052177161
0.455918496,0.622650781,0.670060676,1.487600953
0.688313109,0.455918496,0.622650781,1.203308036
0.219203889,0.688313109,0.455918496,1.288814611
0.627842515,0.219203889,0.688313109,1.729258232
